SourceFile,GPSLatitude,GPSLongitude
/Users/cassiebrooks/Desktop/pht/IMG_1840.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_0586.jpg,"48 deg 52' 21.66"" N","2 deg 46' 26.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6849.jpg,"8 deg 21' 36.70"" S","116 deg 4' 33.53"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6691.jpg,"8 deg 23' 2.24"" S","116 deg 24' 3.08"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6861.jpg,"8 deg 21' 35.85"" S","116 deg 4' 33.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8694.jpg,"47 deg 23' 15.88"" N","0 deg 40' 35.90"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8203.m4v,"48 deg 52' 18.48"" N","2 deg 19' 56.96"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3919.jpg,"48 deg 53' 38.94"" N","2 deg 23' 34.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4910.jpg,"48 deg 50' 47.47"" N","2 deg 20' 35.78"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4904.jpg,"48 deg 50' 48.88"" N","2 deg 20' 35.56"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6875.jpg,"8 deg 21' 41.02"" S","116 deg 4' 34.58"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6646.jpg,"8 deg 23' 2.51"" S","116 deg 24' 3.33"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1129.jpg,"8 deg 0' 42.54"" N","98 deg 50' 32.67"" E"
/Users/cassiebrooks/Desktop/pht/5eea7b11-6726-4a7e-9211-a9c013b58085.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7558.jpg,"48 deg 52' 14.59"" N","2 deg 20' 48.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4051.jpg,"52 deg 22' 12.22"" N","4 deg 53' 26.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2420.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2346.jpg,"48 deg 49' 10.31"" N","2 deg 23' 51.66"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3058.jpg,"43 deg 18' 24.68"" N","6 deg 38' 28.11"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4737.jpg,"48 deg 48' 20.09"" N","2 deg 25' 33.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0551.jpg,"48 deg 53' 14.81"" N","2 deg 19' 35.12"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6120.jpg,"5 deg 58' 8.91"" N","116 deg 3' 51.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9213.jpg,"48 deg 53' 40.72"" N","2 deg 13' 10.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1883.jpg,"48 deg 52' 42.36"" N","2 deg 20' 26.90"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0545.jpg,"48 deg 52' 12.00"" N","2 deg 19' 35.62"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6134.jpg,"6 deg 2' 10.91"" N","116 deg 33' 0.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9207.jpg,"48 deg 53' 40.86"" N","2 deg 13' 10.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2352.jpg,"48 deg 51' 48.13"" N","1 deg 47' 31.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4723.jpg,"48 deg 51' 25.47"" N","2 deg 20' 48.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4045.jpg,"52 deg 22' 12.19"" N","4 deg 53' 26.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6652.jpg,"8 deg 23' 2.04"" S","116 deg 24' 3.08"" E"
/Users/cassiebrooks/Desktop/pht/DC31560F-6BEB-4CE0-9332-4961C42FE933.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3702.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5373.jpg,"51 deg 29' 41.34"" N","0 deg 7' 35.23"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1115.jpg,"8 deg 0' 44.54"" N","98 deg 50' 35.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7564.jpg,"48 deg 48' 32.65"" N","2 deg 25' 1.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7202.jpg,"7 deg 36' 28.36"" S","110 deg 12' 13.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1673.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3064.jpg,"43 deg 25' 44.80"" N","6 deg 47' 21.37"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7216.jpg,"7 deg 36' 27.02"" S","110 deg 12' 13.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0579.jpg,"48 deg 52' 23.88"" N","2 deg 46' 25.87"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1667.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6108.jpg,"1 deg 20' 22.08"" N","103 deg 59' 3.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1101.jpg,"8 deg 0' 33.76"" N","98 deg 50' 36.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8643.jpg,"47 deg 31' 15.56"" N","3 deg 7' 46.36"" W"
/Users/cassiebrooks/Desktop/pht/IMG_7570.jpg,"48 deg 48' 32.10"" N","2 deg 25' 1.00"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4079.jpg,"52 deg 22' 34.37"" N","4 deg 53' 3.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2408.jpg,"48 deg 53' 8.47"" N","2 deg 19' 34.59"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3689.jpg,"48 deg 52' 14.93"" N","2 deg 19' 52.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2597.jpg,"48 deg 49' 40.92"" N","2 deg 23' 27.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8904.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7389.jpg,"42 deg 13' 4.96"" N","2 deg 33' 18.09"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6097.jpg,"1 deg 18' 0.08"" N","103 deg 51' 34.33"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4858.jpg,"48 deg 53' 0.73"" N","2 deg 19' 12.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4680.jpg,"48 deg 48' 33.85"" N","2 deg 26' 2.37"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1934.jpg,"48 deg 53' 17.30"" N","2 deg 19' 17.57"" E"
/Users/cassiebrooks/Desktop/pht/47438e11-7cf9-49ee-8196-3069a4e501a0.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8910.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_0394.jpg,"48 deg 53' 12.64"" N","2 deg 19' 32.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2583.jpg,"44 deg 50' 28.81"" N","0 deg 34' 8.37"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8938.jpg,"48 deg 38' 51.04"" N","2 deg 1' 41.62"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6915.jpg,"8 deg 21' 50.25"" S","116 deg 4' 40.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4864.jpg,"48 deg 51' 29.66"" N","2 deg 21' 22.22"" E"
/Users/cassiebrooks/Desktop/pht/137A3012-A4A0-4A63-A2D6-7F3F32D8ABF9.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8092.jpg,"46 deg 21' 33.30"" N","1 deg 26' 9.88"" W"
/Users/cassiebrooks/Desktop/pht/IMG_4870.jpg,"48 deg 48' 19.37"" N","2 deg 25' 32.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6901.jpg,"8 deg 21' 49.81"" S","116 deg 4' 40.67"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0343.jpg,"48 deg 52' 25.67"" N","2 deg 21' 1.29"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6732.jpg,"8 deg 23' 2.05"" S","116 deg 24' 3.05"" E"
/Users/cassiebrooks/Desktop/pht/3B97EABF-7661-4385-9655-774485CFCD92.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4125.jpg,"48 deg 50' 36.96"" N","2 deg 44' 9.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2232.jpg,"52 deg 21' 33.31"" N","4 deg 53' 5.66"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6054.jpg,"1 deg 16' 45.29"" N","103 deg 50' 42.69"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6040.jpg,"1 deg 17' 0.53"" N","103 deg 50' 39.40"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3138.jpg,"41 deg 59' 5.74"" N","2 deg 49' 44.00"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2226.jpg,"52 deg 21' 33.24"" N","4 deg 53' 5.73"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3886.jpg,"48 deg 53' 39.21"" N","2 deg 23' 35.67"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7438.jpg,"48 deg 48' 19.36"" N","2 deg 25' 32.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0357.jpg,"48 deg 54' 10.02"" N","2 deg 22' 0.05"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6726.jpg,"8 deg 23' 1.96"" S","116 deg 24' 3.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5207.jpg,"48 deg 53' 13.75"" N","2 deg 19' 9.47"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2568.jpg,"44 deg 38' 45.59"" N","1 deg 14' 55.68"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8723.jpg,"48 deg 48' 19.28"" N","2 deg 25' 31.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7410.jpg,"48 deg 48' 18.91"" N","2 deg 25' 32.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1061.jpg,"8 deg 3' 46.97"" N","98 deg 55' 2.66"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1707.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8045.jpg,"46 deg 27' 37.29"" N","1 deg 20' 7.34"" W"
/Users/cassiebrooks/Desktop/pht/IMG_7376.jpg,"42 deg 13' 7.55"" N","2 deg 33' 16.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3110.jpg,"42 deg 7' 59.88"" N","2 deg 45' 23.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5561.jpg,"48 deg 53' 12.50"" N","2 deg 19' 32.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3104.jpg,"42 deg 7' 43.82"" N","2 deg 45' 30.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5575.jpg,"48 deg 52' 19.52"" N","2 deg 19' 47.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1713.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8051.jpg,"46 deg 27' 38.30"" N","1 deg 20' 7.26"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1075.jpg,"8 deg 1' 10.79"" N","98 deg 53' 0.10"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5213.jpg,"51 deg 30' 53.74"" N","0 deg 8' 43.29"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3662.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5944.jpg,"1 deg 17' 1.12"" N","103 deg 51' 55.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4482.jpg,"48 deg 48' 19.62"" N","2 deg 25' 33.74"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6295.jpg,"8 deg 33' 1.08"" S","115 deg 15' 30.02"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2795.jpg,"46 deg 11' 59.52"" N","6 deg 40' 30.07"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3008.m4v,"45 deg 55' 19.20"" N","6 deg 52' 8.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2959.jpg,"46 deg 11' 24.79"" N","6 deg 40' 33.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1288.jpg,"8 deg 0' 19.15"" N","98 deg 50' 32.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0828.jpg,"13 deg 44' 7.27"" N","100 deg 33' 28.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6281.jpg,"8 deg 33' 1.16"" S","115 deg 15' 29.55"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5950.jpg,"1 deg 17' 1.12"" N","103 deg 51' 55.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2470.m4v,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4496.jpg,"48 deg 48' 19.29"" N","2 deg 25' 33.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5788.jpg,"1 deg 16' 59.95"" N","103 deg 52' 1.82"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0800.jpg,"49 deg 0' 6.32"" N","2 deg 33' 37.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8284.jpg,"48 deg 48' 19.26"" N","2 deg 25' 32.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2971.jpg,"45 deg 59' 6.25"" N","6 deg 55' 42.36"" E"
/Users/cassiebrooks/Desktop/pht/6898b068-6a92-4a63-9d74-bdd9d971cf27.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2965.jpg,"45 deg 55' 14.42"" N","6 deg 52' 14.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7148.jpg,"7 deg 36' 28.74"" S","110 deg 12' 15.37"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0627.jpg,"48 deg 48' 18.62"" N","2 deg 25' 31.63"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1539.jpg,"7 deg 44' 57.37"" N","98 deg 46' 45.69"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9165.jpg,"48 deg 52' 15.02"" N","2 deg 20' 50.16"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6256.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2030.jpg,"48 deg 48' 13.35"" N","2 deg 25' 37.64"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5987.jpg,"1 deg 17' 8.24"" N","103 deg 51' 34.46"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4441.jpg,"42 deg 7' 37.75"" N","2 deg 45' 29.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3448.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2756.jpg,"48 deg 51' 55.37"" N","2 deg 19' 5.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6530.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6524.jpg,"8 deg 33' 1.99"" S","115 deg 15' 29.17"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5993.jpg,"1 deg 16' 53.83"" N","103 deg 51' 50.17"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4455.jpg,"42 deg 7' 28.31"" N","2 deg 45' 8.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0633.jpg,"48 deg 48' 12.67"" N","2 deg 25' 35.45"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9171.jpg,"48 deg 54' 10.25"" N","2 deg 24' 4.52"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6242.jpg,"6 deg 1' 47.92"" N","116 deg 34' 40.18"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5763.jpg,"1 deg 16' 59.72"" N","103 deg 52' 0.97"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3312.jpg,"48 deg 48' 13.68"" N","2 deg 6' 47.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7174.jpg,"7 deg 36' 27.93"" S","110 deg 12' 13.01"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8247.jpg,"47 deg 23' 16.21"" N","0 deg 40' 36.09"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1505.jpg,"7 deg 44' 12.64"" N","98 deg 46' 14.82"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9159.jpg,"48 deg 52' 15.20"" N","2 deg 20' 49.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1263.jpg,"8 deg 0' 14.91"" N","98 deg 51' 41.06"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8521.jpg,"51 deg 15' 34.61"" N","0 deg 18' 21.13"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3474.jpg,"51 deg 8' 7.45"" N","0 deg 53' 27.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5005.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3460.jpg,"48 deg 48' 18.96"" N","2 deg 25' 31.69"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6518.jpg,"8 deg 33' 1.46"" S","115 deg 15' 29.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1277.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7606.jpg,"48 deg 51' 34.15"" N","2 deg 21' 6.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7160.jpg,"7 deg 36' 29.81"" S","110 deg 12' 12.54"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8253.jpg,"47 deg 23' 16.94"" N","0 deg 40' 35.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5777.jpg,"1 deg 16' 59.89"" N","103 deg 52' 1.63"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2018.jpg,"48 deg 48' 19.00"" N","2 deg 25' 32.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3306.jpg,"48 deg 48' 14.13"" N","2 deg 6' 46.87"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4469.jpg,"42 deg 7' 0.12"" N","2 deg 45' 4.73"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7607.jpg,"48 deg 51' 33.83"" N","2 deg 21' 4.74"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1276.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6519.jpg,"8 deg 33' 1.48"" S","115 deg 15' 29.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4468.jpg,"42 deg 7' 0.12"" N","2 deg 45' 4.73"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3307.jpg,"48 deg 48' 13.50"" N","2 deg 6' 47.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5776.jpg,"1 deg 16' 59.89"" N","103 deg 52' 1.63"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8252.jpg,"47 deg 23' 16.05"" N","0 deg 40' 36.06"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7161.jpg,"7 deg 36' 26.98"" S","110 deg 12' 13.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9158.jpg,"48 deg 48' 18.28"" N","2 deg 25' 31.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1504.jpg,"7 deg 44' 12.12"" N","98 deg 46' 14.76"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8246.jpg,"47 deg 23' 15.80"" N","0 deg 40' 35.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7175.jpg,"7 deg 36' 27.93"" S","110 deg 12' 13.01"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3313.jpg,"48 deg 48' 13.68"" N","2 deg 6' 47.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5762.jpg,"1 deg 16' 59.77"" N","103 deg 52' 0.89"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3475.jpg,"51 deg 8' 26.28"" N","0 deg 52' 52.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8520.jpg,"51 deg 15' 34.62"" N","0 deg 18' 21.08"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1262.jpg,"8 deg 0' 15.79"" N","98 deg 51' 40.12"" E"
/Users/cassiebrooks/Desktop/pht/02cb3c07-a887-485c-8f35-98597a20219e.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2743.jpg,"48 deg 48' 13.28"" N","2 deg 25' 35.77"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8508.jpg,"51 deg 30' 30.42"" N","0 deg 11' 45.40"" W"
/Users/cassiebrooks/Desktop/pht/IMG_9170.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4454.jpg,"42 deg 7' 28.27"" N","2 deg 45' 8.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5992.jpg,"1 deg 16' 56.01"" N","103 deg 51' 51.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3974.m4v,"48 deg 53' 39.44"" N","2 deg 23' 36.20"" E"
/Users/cassiebrooks/Desktop/pht/7ef0be76-2bdd-4c3c-ba01-493423637734.m4v,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4440.jpg,"42 deg 7' 37.59"" N","2 deg 45' 29.90"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5986.jpg,"1 deg 17' 8.32"" N","103 deg 51' 34.55"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2031.jpg,"48 deg 48' 19.68"" N","2 deg 25' 33.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6257.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_9164.jpg,"48 deg 48' 18.89"" N","2 deg 25' 31.87"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1538.jpg,"7 deg 44' 57.37"" N","98 deg 46' 45.69"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0626.jpg,"48 deg 48' 18.98"" N","2 deg 25' 32.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7149.jpg,"7 deg 36' 30.05"" S","110 deg 12' 15.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6531.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5038.jpg,"48 deg 53' 12.53"" N","2 deg 19' 32.37"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2757.jpg,"48 deg 51' 55.37"" N","2 deg 19' 5.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4969.m4v,"48 deg 48' 19.80"" N","2 deg 25' 32.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2964.jpg,"45 deg 55' 14.42"" N","6 deg 52' 14.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2970.jpg,"45 deg 55' 25.11"" N","6 deg 52' 8.62"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1289.jpg,"8 deg 0' 19.20"" N","98 deg 50' 31.62"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2958.jpg,"46 deg 11' 24.28"" N","6 deg 40' 34.47"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2780.jpg,"46 deg 11' 25.53"" N","6 deg 40' 35.01"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5789.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4497.jpg,"48 deg 48' 19.29"" N","2 deg 25' 33.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2471.m4v,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6280.jpg,"8 deg 33' 0.65"" S","115 deg 15' 30.62"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0829.jpg,"13 deg 44' 7.16"" N","100 deg 33' 27.94"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6294.jpg,"8 deg 33' 0.78"" S","115 deg 15' 30.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4483.jpg,"48 deg 48' 18.76"" N","2 deg 25' 31.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2794.jpg,"46 deg 11' 24.87"" N","6 deg 40' 34.07"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1385.m4v,"7 deg 28' 15.20"" N","99 deg 5' 50.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8050.jpg,"46 deg 27' 37.49"" N","1 deg 20' 7.06"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1712.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3105.jpg,"42 deg 7' 43.86"" N","2 deg 45' 30.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5212.jpg,"51 deg 31' 0.22"" N","0 deg 8' 37.56"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1074.jpg,"8 deg 1' 11.35"" N","98 deg 53' 0.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7411.jpg,"48 deg 48' 18.87"" N","2 deg 25' 32.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8722.jpg,"48 deg 48' 19.28"" N","2 deg 25' 31.61"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4118.jpg,"48 deg 50' 37.24"" N","2 deg 44' 10.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2569.jpg,"44 deg 39' 2.71"" N","1 deg 13' 42.49"" W"
/Users/cassiebrooks/Desktop/pht/IMG_5206.jpg,"48 deg 53' 13.75"" N","2 deg 19' 9.47"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5560.jpg,"48 deg 53' 12.39"" N","2 deg 19' 32.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3111.jpg,"42 deg 7' 59.92"" N","2 deg 45' 23.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7377.jpg,"42 deg 13' 6.69"" N","2 deg 33' 14.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8044.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1706.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2227.jpg,"52 deg 21' 33.31"" N","4 deg 53' 5.70"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3139.jpg,"41 deg 59' 5.76"" N","2 deg 49' 43.90"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6041.jpg,"1 deg 16' 59.68"" N","103 deg 50' 39.59"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6727.jpg,"8 deg 23' 1.96"" S","116 deg 24' 3.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0356.jpg,"48 deg 54' 9.62"" N","2 deg 21' 59.89"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4130.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3887.jpg,"48 deg 53' 39.43"" N","2 deg 23' 35.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4124.jpg,"48 deg 50' 36.96"" N","2 deg 44' 9.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2555.jpg,"48 deg 53' 4.48"" N","2 deg 19' 32.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6733.jpg,"8 deg 23' 2.05"" S","116 deg 24' 3.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0342.jpg,"48 deg 52' 25.67"" N","2 deg 21' 1.29"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6055.jpg,"1 deg 16' 46.00"" N","103 deg 50' 42.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2233.jpg,"52 deg 21' 33.34"" N","4 deg 53' 5.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4642.jpg,"48 deg 48' 19.33"" N","2 deg 25' 32.73"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4871.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8093.jpg,"46 deg 21' 33.12"" N","1 deg 26' 9.56"" W"
